,user,tweetText,simplePolarity,nouns,party,state
2136,MikeKellyPA,I call on all western Pennsylvanians to join me in prayer for and as they battle COVID 19 They are tough and will bounce back stronger than ever,-0.12962962962962962,"['pennsylvanians', 'covid']",R,Pennsylvania
2137,MikeKellyPA,As Ranking Member of the W amp M Oversight Subcommittee it s my job to ensure your tax info is secure That s why I joined to ask IRS amp DOJ to probe the leak of s taxes If it can happen to it can happen to anyone More,0.45,"['ranking member', 'w amp m', 'oversight subcommittee', 'tax info', 'irs', 'doj', 's taxes']",R,Pennsylvania
2138,MikeKellyPA, NEW and are calling on the IRS and DOJ to launch investigations into the unauthorized dis,0.13636363636363635,"['new', 'irs', 'doj', 'launch investigations']",R,Pennsylvania
2139,MikeKellyPA,PA has been locked down for 6 months It s time to lift the ban on attending outdoor sports Schools can implement safety guidelines Pennsylvanians can assess the risk PA Republicans sent this letter to urging him to let PA watch sports in person this fall,-0.15555555555555559,"['pa', 's time', 'outdoor sports schools', 'safety guidelines', 'pennsylvanians', 'pa', 'pa']",R,Pennsylvania
2140,RepConorLamb,Please join me TONIGHT AT 6PM for my next Tele Town Hall Join by dialing 855 962 1081 or online at You can also check out my latest newsletter for PA17 updates,0.25,"['please', 'tonight at', 'tele', 'town hall', 'join', 'pa17']",D,Pennsylvania
2141,RepConorLamb,A reminder that my next Tele Town Hall is this Thursday 10 8 at 6pm You can find info on how to join amp updates on the ongoing COVID19 public health amp economic crisis in my latest PA17 newsletter,0.175,"['tele', 'town hall', 'amp updates', 'covid19', 'public health amp', 'economic crisis', 'pa17']",D,Pennsylvania
2142,RepConorLamb,DEADLINE APPROACHING A reminder that final apps are due by 12pm on Monday 10 19 for the annual The competition is open to all middle amp high school students living or attending school in PA17 Visit my website for more info,0.07642857142857143,"['deadline approaching', 'final apps', 'middle amp high school students', 'pa17 visit']",D,Pennsylvania
2143,RepConorLamb,Please join me for a PA17 Tele Town Hall on Thursday October 8 at 6pm I look forward to giving you updates on what s happening in Washington amp answering any questions about the issues that matter to you Join by dialing 855 962 1081 or online at,0.0,"['please', 'pa17 tele', 'town hall', 'october', 'washington', 'join']",D,Pennsylvania
2144,RepConorLamb,We need a bipartisan COVID19 relief bill that can be signed into law Read my full statement below PA17,0.35,"['covid19', 'relief bill', 'read', 'full statement', 'pa17']",D,Pennsylvania
2145,USRepMikeDoyle,Today we celebrate WorldPostDay to honor workers amp the Universal Postal Union These front line workers have risked their health throughout the pandemic to deliver everything we need so we can SocialDistance including medicine amp MailInBallots Thank you SaveTheUSPS,0.0,"['worldpostday', 'workers amp', 'universal postal', 'front line workers', 'socialdistance', 'medicine amp', 'mailinballots thank', 'savetheusps']",D,Pennsylvania
2146,USRepMikeDoyle,continues to find new ways to disenfranchise voters If you decide to VOTE in person after receiving an AbsenteeBallot you must bring the envelope along w the ballot to the polls Very confusing amp unfortunate but I know PA will persevere,-0.2512121212121212,"['new ways', 'disenfranchise voters', 'vote', 'absenteeballot', 'amp unfortunate', 'pa']",D,Pennsylvania
2147,USRepMikeDoyle,just shut down talks on a COVID19 relief bill that millions of Americans desperately need It s nearly a month until the election Will he just let more Americans die shouldn t wait to pass more COVID relief Pass HeroesAct2 now,0.06888888888888889,"['covid19', 'relief bill', 'will', 'shouldn t', 'covid', 'pass heroesact2']",D,Pennsylvania
2148,USRepMikeDoyle,Especially in 2020 it s normal if you re feeling sad anxious or stressed You can text NAMI to 741741 amp the will reply with free mental health support 24 7 365 This MentalIllnessAwarenessWeek let s break stigmas amp let those struggling know they re NotAlone,-0.04999999999999999,"['especially', 're feeling', 'sad anxious', 'nami', 'free mental health support', 'mentalillnessawarenessweek', 'stigmas amp', 'notalone']",D,Pennsylvania
2149,USRepMikeDoyle,Having worked for a number of years to secure federal funding for this project to reconnect the Hill District with Downtown I m pleased to see that it s still on schedule for completion next year,0.3,['hill district'],D,Pennsylvania
2150,davidcicilline,On NationalComingOutDay I m grateful for the friends and family who have supported me over the years Every LGBTQ person should be treated with dignity We can move closer to this goal if the Senate passes the Equality Act which I authored and the House passed last year,0.0,"['nationalcomingoutday', 'lgbtq', 'senate passes', 'equality']",D,Rhode Island
2151,davidcicilline,The Taliban Russia and China all want Donald Trump to win this election When three of America s biggest adversaries want a president re elected it s probably a good sign that he s made us weaker and less respected in the world,0.4444444444444444,"['taliban russia', 'china', 'donald trump', 'america', 'president re', 'good sign']",D,Rhode Island
2152,davidcicilline,Three weeks from an election and the President s assault on our democracy continues Yesterday he held another superspreader political rally at the White House It is going to take a long time to repair the damage he s done to our political norms and civil society,-0.0125,"['president s assault', 'yesterday', 'political rally', 'white house', 'long time', 'political norms', 'civil society']",D,Rhode Island
2153,davidcicilline,Good morning Ignore the polls We have 22 days to win this thing Let s bring it home,0.75,"['good morning', 'ignore']",D,Rhode Island
2154,davidcicilline,For once in her life Laura Ingraham is correct,0.0,['laura ingraham'],D,Rhode Island
2155,JimLangevin,Happy birthday to Major General Thank you for your service to our nation and state and your outstanding leadership of,0.353125,"['thank', 'outstanding leadership']",D,Rhode Island
2156,JimLangevin,This NationalComingOutDay let me be clear LoveisLove You are loved You are accepted You are welcomed And we will always fight for you,0.39999999999999997,"['nationalcomingoutday', 'loveislove']",D,Rhode Island
2157,JimLangevin,Al fresco dining continues on Federal Hill and other locations across RI Support local smallbiz Dress warmly and don t forget your mask amp hand sanitizer Enjoy but remember that safety must continue to be the priority,0.21875,"['al', 'federal hill', 'ri support', 'local smallbiz', 'dress', 'don t', 'mask amp hand sanitizer', 'enjoy']",D,Rhode Island
2158,JimLangevin,There are a few ways to cast your vote including by mail Here s some important information on Rhode Island s deadlines for the upcoming election,0.1,"['important information', 'rhode', 'island s deadlines']",D,Rhode Island
2159,JimLangevin,This is not a time to let up COVID continues to be a grave threat to public health Continue to follow health guidelines maskup wash your hands social distance amp get tested if you have any doubts,0.016666666666666666,"['covid', 'grave threat', 'public health', 'continue', 'health guidelines maskup', 'social distance amp']",D,Rhode Island
2160,RepCunningham,I m proud to join my colleagues in the SC delegation to introduce legislation to protect Parris Island by prohibiting federal funds from being used to close the base Read more about the Parris Island Protection Act here,0.16666666666666666,"['sc', 'introduce legislation', 'parris', 'federal funds', 'read', 'parris', 'protection']",D,South Carolina
2161,RepCunningham,It is the honor of my life to represent Parris Island in Congress For 100 years tens of thousands of Marines have started their outstanding service to our nation in our backyard and that won t change on my watch,0.5,"['parris', 'congress', 'years tens', 'outstanding service']",D,South Carolina
2162,RepCunningham,COVID 19 is still a serious threat to our health and safety here in South Carolina I m hosting a virtual town hall on Friday at 12 30 PM with experts from and to answer your questions RSVP,-0.3333333333333333,"['covid', 'serious threat', 'carolina', 'virtual town hall', 'pm', 'rsvp']",D,South Carolina
2163,RepCunningham,Congrats to Hilton Head Island for being 1 Island the 4 straight year AND Charleston for being the 1 Small City 1 0 time on this list These consecutive wins are truly a testament to the people businesses and environment that make the Lowcountry one of a kind,0.2125,"['congrats', 'hilton head', 'straight year', 'and charleston', 'small', 'people businesses', 'lowcountry']",D,South Carolina
2164,RepCunningham,The families of those with substance use disorders are often left with no support of their own That must change I m proud to have voted to pass HR5572 yesterday to provide needed funding for Lowcountry families,0.4666666666666666,"['substance use disorders', 'hr5572', 'lowcountry']",D,South Carolina
2165,RepJoeWilson,Grateful to introduce the Parris Island Protection Act that ensures that Parris Island will not be closed by barring the use of federal funds to close or realign the base ProtectParrisIsland Read more from,-0.13333333333333333,"['grateful', 'parris', 'protection', 'parris', 'federal funds', 'protectparrisisland read']",R,South Carolina
2166,RepJoeWilson,I would like to commend Former SC Governor David Beasley for his organization the World Food Programme being awarded the NobelPeacePrize I am inspired by all of David s humanitarian efforts congratulations to him and his program for this historic honor,0.0,"['sc', 'david beasley', 'programme', 'nobelpeaceprize', 'david', 's humanitarian efforts congratulations', 'historic honor']",R,South Carolina
